filename,x,y,mean_brightness,std_brightness,min_brightness,max_brightness,valid_ratio,valid_mean,valid_std,is_valid,region_type
0000_0994_1007.png,994,1007,55.36485280138381,49.40658889395274,23,255,0.956812458444149,56.541267209481454,50.19068027896145,True,half_bg
0000_0995_0992.png,995,992,38.53653393035239,15.33265416581361,25,255,0.9167886677194149,39.392095072196135,15.73289879418381,True,pure_bg
0000_0995_0993.png,995,993,94.07578499002659,52.22006712696905,24,255,0.9086217092960439,100.72554273308575,50.17045230273907,True,normal
0000_0995_0994.png,995,994,108.310023297249,54.691002662857755,27,255,0.9993938819398271,108.35766203558543,54.673352447223444,True,normal
0000_0995_0995.png,995,995,110.10410505578874,56.081895476048494,27,255,0.99912353515625,110.17457885321384,56.05596574586607,True,normal
0000_0995_0996.png,995,996,116.96050237128075,59.91503799636487,27,255,0.9993475731382979,117.01738520758224,59.89320394425912,True,normal
0000_0995_0997.png,995,997,117.23834675241024,59.19196651970339,27,255,0.9988831475440492,117.33630190550171,59.15247043337418,True,normal
0000_0995_0998.png,995,998,120.25794599817154,60.878407574012165,27,255,0.9989046007521609,120.3574582618466,60.83752148121414,True,normal
0000_0995_0999.png,995,999,122.22424226801446,61.285912853585366,26,255,0.9988055939370013,122.33524848424173,61.23836433861567,True,normal
0000_0995_1000.png,995,1000,117.39537834005154,58.48554721666025,26,255,0.9983562323387632,117.54073824704219,58.423757098916,True,normal
0000_0995_1001.png,995,1001,116.04868609489279,57.453481646843976,25,255,0.9978017084649269,116.24086599217567,57.37047681978789,True,normal
0000_0995_1002.png,995,1002,115.30092452678275,56.07099533628065,26,255,0.9982255521733711,115.45429412456724,56.002568238425084,True,normal
0000_0995_1003.png,995,1003,111.26674313809009,53.713081203356616,26,255,0.9980377586851729,111.42788751687655,53.642639970842616,True,normal
0000_0995_1004.png,995,1004,111.25605225907995,54.154720526433444,27,255,0.9983834124625998,111.38835124439852,54.09856508509576,True,normal
0000_0995_1005.png,995,1005,103.35796698387632,49.04525399915125,27,255,0.9986301373420877,103.45909413444183,49.00276169831142,True,normal
