filename,x,y,valid_mean
0000_0995_0997.png,995,997,147.35894943190922
0000_0995_0998.png,995,998,147.47968480035902
0000_0995_0999.png,995,999,148.28711724745392
0000_0995_1000.png,995,1000,148.56700695295206
0000_0995_1001.png,995,1001,146.82832682355541
0000_0995_1002.png,995,1002,147.22001625471336
0000_0995_1003.png,995,1003,146.9501439857088
0000_0995_1004.png,995,1004,146.36823313351732
0000_0995_1005.png,995,1005,147.42578689322045
0000_0995_1006.png,995,1006,149.77030969955624
0000_0995_1007.png,995,1007,121.70920781111393
0000_0996_0992.png,996,992,139.27254745166167
0000_0996_0993.png,996,993,148.47619592532212
0000_0996_0994.png,996,994,148.6152411008932
0000_0996_0995.png,996,995,147.05294377645825
0000_0996_0996.png,996,996,147.74955082552952
0000_0996_0997.png,996,997,148.64224961698346
0000_0996_0998.png,996,998,148.09141466225668
0000_0996_0999.png,996,999,148.6229424320035
0000_0996_1000.png,996,1000,148.3155622439401
0000_0996_1001.png,996,1001,147.98007213752985
0000_0996_1002.png,996,1002,148.70303848329925
0000_0996_1003.png,996,1003,147.58457290337813
0000_0996_1004.png,996,1004,147.11162382946728
0000_0996_1005.png,996,1005,147.50167373725637
0000_0996_1006.png,996,1006,148.1339490161222
0000_0996_1007.png,996,1007,125.42013030815957
0000_0997_0992.png,997,992,142.7144100861233
0000_0997_0993.png,997,993,148.96094545868363
0000_0997_0994.png,997,994,148.9164272476
0000_0997_0995.png,997,995,146.91238455413546
0000_0997_0996.png,997,996,147.24772027066408
0000_0997_0997.png,997,997,147.4532731179618
0000_0997_0998.png,997,998,146.65148479614535
0000_0997_0999.png,997,999,147.63446967130426
0000_0997_1000.png,997,1000,147.31195360566352
0000_0997_1001.png,997,1001,147.81398991366768
0000_0997_1002.png,997,1002,148.31450102140678
0000_0997_1003.png,997,1003,146.92505003183254
0000_0997_1004.png,997,1004,146.5368778295769
0000_0997_1005.png,997,1005,147.0085795063538
0000_0997_1006.png,997,1006,148.18634776270122
0000_0997_1007.png,997,1007,129.2107808467538
0000_0998_0992.png,998,992,144.124530478335
0000_0998_0993.png,998,993,149.82109114899407
0000_0998_0994.png,998,994,149.60873518672582
0000_0998_0995.png,998,995,148.27156708830447
0000_0998_0996.png,998,996,149.22730345231741
0000_0998_0997.png,998,997,149.3444810851919
0000_0998_0998.png,998,998,148.5365960651889
0000_0998_0999.png,998,999,148.9198882123441
0000_0998_1000.png,998,1000,147.9450186027994
0000_0998_1001.png,998,1001,147.3572015453129
0000_0998_1002.png,998,1002,147.68457563494252
0000_0998_1003.png,998,1003,146.8659425910984
0000_0998_1004.png,998,1004,146.4320673970487
0000_0998_1005.png,998,1005,147.58311372052378
0000_0998_1006.png,998,1006,148.48729741183783
0000_0998_1007.png,998,1007,133.06209776879732
0000_0999_0992.png,999,992,142.31970919373518
0000_0999_0993.png,999,993,148.1729507706238
0000_0999_0994.png,999,994,148.68183156949098
0000_0999_0995.png,999,995,147.53895997212197
0000_0999_0996.png,999,996,148.99933586989198
0000_0999_0997.png,999,997,148.86978070556273
0000_0999_0998.png,999,998,147.65750177604016
0000_0999_0999.png,999,999,148.4685197886492
0000_0999_1000.png,999,1000,147.6029234089652
0000_0999_1001.png,999,1001,147.5009501260831
0000_0999_1002.png,999,1002,148.3649458500595
0000_0999_1003.png,999,1003,147.00777487733274
0000_0999_1004.png,999,1004,145.55933603515027
0000_0999_1005.png,999,1005,145.78505764020144
0000_0999_1006.png,999,1006,146.12347733047977
0000_0999_1007.png,999,1007,133.49788732040864
0000_1000_0992.png,1000,992,145.1996568256804
0000_1000_0993.png,1000,993,149.465026556761
0000_1000_0994.png,1000,994,149.3485461084772
0000_1000_0995.png,1000,995,147.59513322409003
0000_1000_0996.png,1000,996,148.80746361913847
0000_1000_0997.png,1000,997,148.75722473047563
0000_1000_0998.png,1000,998,148.02842474269167
0000_1000_0999.png,1000,999,148.7606959150388
0000_1000_1000.png,1000,1000,148.76561932693684
0000_1000_1001.png,1000,1001,148.09116430395935
0000_1000_1002.png,1000,1002,148.81671681553826
0000_1000_1003.png,1000,1003,148.06820617194475
0000_1000_1004.png,1000,1004,146.52024638795572
0000_1000_1005.png,1000,1005,147.0918083934573
0000_1000_1006.png,1000,1006,148.03923826043544
0000_1000_1007.png,1000,1007,136.32302643147148
0000_1001_0992.png,1001,992,143.03114033342985
0000_1001_0993.png,1001,993,148.91593068101847
0000_1001_0994.png,1001,994,148.3396119892499
0000_1001_0995.png,1001,995,147.38672007753368
0000_1001_0996.png,1001,996,149.50151820684175
0000_1001_0997.png,1001,997,148.56211927417874
0000_1001_0998.png,1001,998,147.86830682371
0000_1001_0999.png,1001,999,147.60018123202937
0000_1001_1000.png,1001,1000,146.7029298316359
0000_1001_1001.png,1001,1001,146.28585540666305
0000_1001_1002.png,1001,1002,147.6077574097754
0000_1001_1003.png,1001,1003,146.32623482184707
0000_1001_1004.png,1001,1004,145.7550680157285
0000_1001_1005.png,1001,1005,146.47503031441053
0000_1001_1006.png,1001,1006,147.1365739535389
0000_1001_1007.png,1001,1007,134.82163107160136
0000_1002_0992.png,1002,992,144.35717840317065
0000_1002_0993.png,1002,993,147.19773102439513
0000_1002_0994.png,1002,994,147.27643262636576
0000_1002_0995.png,1002,995,147.0660688918718
0000_1002_0996.png,1002,996,148.55517535542344
0000_1002_0997.png,1002,997,148.42888429460672
0000_1002_0998.png,1002,998,147.90459692923284
0000_1002_0999.png,1002,999,147.69931385182727
0000_1002_1000.png,1002,1000,147.37351515868576
0000_1002_1001.png,1002,1001,147.55965624784957
0000_1002_1002.png,1002,1002,148.04963764835446
0000_1002_1003.png,1002,1003,146.28692635852238
0000_1002_1004.png,1002,1004,145.27271056270783
0000_1002_1005.png,1002,1005,145.04222496810942
0000_1002_1006.png,1002,1006,145.97652606483902
0000_1002_1007.png,1002,1007,132.65397153241463
0000_1003_0992.png,1003,992,142.99360157969758
0000_1003_0993.png,1003,993,147.84635945457717
0000_1003_0994.png,1003,994,147.2054363078642
0000_1003_0995.png,1003,995,146.6095220772585
0000_1003_0996.png,1003,996,147.53847405967383
0000_1003_0997.png,1003,997,147.82270650042958
0000_1003_0998.png,1003,998,148.02184391027313
0000_1003_0999.png,1003,999,148.30870325187678
0000_1003_1000.png,1003,1000,147.74377191567652
0000_1003_1001.png,1003,1001,147.83735397621587
0000_1003_1002.png,1003,1002,147.9254287454682
0000_1003_1003.png,1003,1003,146.62193520781338
0000_1003_1004.png,1003,1004,146.09565968589465
0000_1003_1005.png,1003,1005,145.88020469592308
0000_1003_1006.png,1003,1006,146.4605309838341
0000_1003_1007.png,1003,1007,129.44493327830472
0000_1004_0992.png,1004,992,139.66244547735855
0000_1004_0993.png,1004,993,146.51162951353467
0000_1004_0994.png,1004,994,146.46884498910813
0000_1004_0995.png,1004,995,146.4917018831239
0000_1004_0996.png,1004,996,147.12066914275164
0000_1004_0997.png,1004,997,147.38864502108297
0000_1004_0998.png,1004,998,147.01579782110372
0000_1004_0999.png,1004,999,146.61429478924464
0000_1004_1000.png,1004,1000,146.08645631700557
0000_1004_1001.png,1004,1001,146.77098731241614
0000_1004_1002.png,1004,1002,146.96456455510204
0000_1004_1003.png,1004,1003,146.12958765321343
0000_1004_1004.png,1004,1004,145.59844856444772
0000_1004_1005.png,1004,1005,145.02477273662026
0000_1004_1006.png,1004,1006,145.78427808939816
0000_1004_1007.png,1004,1007,125.43562142079489
0000_1005_0992.png,1005,992,132.31926595305714
0000_1005_0993.png,1005,993,145.5375871443373
0000_1005_0994.png,1005,994,146.84147391937302
0000_1005_0995.png,1005,995,146.86534851767314
0000_1005_0996.png,1005,996,147.19543910928172
0000_1005_0997.png,1005,997,147.7811378421425
0000_1005_0998.png,1005,998,148.4345017086607
0000_1005_0999.png,1005,999,148.2245703979412
0000_1005_1000.png,1005,1000,147.95522685174782
0000_1005_1001.png,1005,1001,148.322479972903
0000_1005_1002.png,1005,1002,147.46601609462408
0000_1005_1003.png,1005,1003,146.40469403669493
0000_1005_1004.png,1005,1004,145.3803374396536
0000_1005_1005.png,1005,1005,144.87580969137403
0000_1005_1006.png,1005,1006,146.06896189502183
0000_1005_1007.png,1005,1007,119.86471819973059
0000_1006_0992.png,1006,992,126.2536665384667
0000_1006_0993.png,1006,993,143.49186306608536
0000_1006_0994.png,1006,994,144.15686270199114
0000_1006_0995.png,1006,995,144.62936384554246
0000_1006_0996.png,1006,996,145.38256113232484
0000_1006_0997.png,1006,997,146.18129417572936
0000_1006_0998.png,1006,998,147.45368570638388
0000_1006_0999.png,1006,999,147.6850426939172
0000_1006_1000.png,1006,1000,147.7336381915914
